prompt,outdir,skip_grid,skip_save,ddim_steps,fixed_code,ddim_eta,n_iter,H,W,C,f,n_samples,n_rows,scale,device,from_file,seed,unet_bs,turbo,precision,format,sampler,ckpt
'🍋',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,141281,1,True,autocast,png,,
'🤢',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,431944,1,True,autocast,png,,
'🍋 🐶',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,691705,1,True,autocast,png,,
'🍋 🐱',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,548497,1,True,autocast,png,,
'anime jason',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,644747,1,True,autocast,png,,
'anime Obama',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,280492,1,True,autocast,png,,
'<@270275437417070594> receives the best birthday wishes',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,103864,1,True,autocast,png,,
'ass',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,325155,1,True,autocast,png,,
'camel punch',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,430648,1,True,autocast,png,,
'joes tasty drippings',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,567002,1,True,autocast,png,,
'Hello World',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,341637,1,True,autocast,png,,
'(Goodbye World)',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,941868,1,True,autocast,png,,
'krillin issue',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,132184,1,True,autocast,png,,
'Splatoon 4',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,966443,1,True,autocast,png,,
'Obama claymation',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,258813,1,True,autocast,png,,
'snuffles the adventure teddy',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,747934,1,True,autocast,png,,
'the island is gone',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,130638,1,True,autocast,png,,
'A world without ireland',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,818572,1,True,autocast,png,,
'Nixon awarding Pacman',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,878910,1,True,autocast,png,,
'Pacman fighting in the Vietnam War',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,662762,1,True,autocast,png,,
'Richard Nixon on the set of Morbius (2022)',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,441842,1,True,autocast,png,,
'richard nixon cosplay convention',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,405811,1,True,autocast,png,,
'Sheldon Cooper arms dealer',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,618408,1,True,autocast,png,,
"'Someone trying to hold in a fart, professional studio headshot'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,334393,1,True,autocast,png,,
"'Someone trying to hold in a fart, professional studio headshot'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,375573,1,True,autocast,png,,
"'somebody trying to hold in a fart, 4K'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,114906,1,True,autocast,png,,
'jesus firing squad',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,574166,1,True,autocast,png,,
'Jason has an aneurism',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,685985,1,True,autocast,png,,
'Jason does whippets',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,436534,1,True,autocast,png,,
'the poop tank is leaking',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,973081,1,True,autocast,png,,
'Greg eaten by small Greg',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,192754,1,True,autocast,png,,
'the poop man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,952669,1,True,autocast,png,,
'the poop man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,233406,1,True,autocast,png,,
"'the poop man eating his favorite meal, poop!'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,543522,1,True,autocast,png,,
'surprised poop man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,346079,1,True,autocast,png,,
'the poop man eating his favorite meal: poop!',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,179833,1,True,autocast,png,,
'Jason porn',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,668715,1,True,autocast,png,,
'jason porn',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,85775,1,True,autocast,png,,
'jasons voluptuous rump',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,759089,1,True,autocast,png,,
"'the poop man eating his favorite food, poop!'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,807554,1,True,autocast,png,,
'caillou',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,133330,1,True,autocast,png,,
'jasons thick juicy voluptuous delicious ass',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,49643,1,True,autocast,png,,
'jason the ass grabber',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,664541,1,True,autocast,png,,
'Jason eating shreks juicy ass',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,6712,1,True,autocast,png,,
"'the poop man eating his favorite food, poop!'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,331362,1,True,autocast,png,,
'russian b',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,49088,1,True,autocast,png,,
'william being vaguely racist again',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,234545,1,True,autocast,png,,
'walter whites 3rd birthday!',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,96257,1,True,autocast,png,,
'trail cam footage of the mysterious poop eater',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,20890,1,True,autocast,png,,
'the poop trains coming to town',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,9488,1,True,autocast,png,,
'willy wonka and the poop factory',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,646437,1,True,autocast,png,,
'willy wonka and the jason factory',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,152071,1,True,autocast,png,,
'caillou is grounded grounded grounded grounded',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,891607,1,True,autocast,png,,
'william being grounded',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,565026,1,True,autocast,png,,
'Mike Ehrmantraut',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,808039,1,True,autocast,png,,
'Saul Goodman',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,801428,1,True,autocast,png,,
'Walter White played by the poop man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,609186,1,True,autocast,png,,
'jason creating the poop man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,521198,1,True,autocast,png,,
'jason dancing at a wedding',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,642512,1,True,autocast,png,,
'jason constructing the poop man',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,935517,1,True,autocast,png,,
'bailey eating a full diaper',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,959000,1,True,autocast,png,,
'bailey eating a full diaper',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,852103,1,True,autocast,png,,
"'ok jarvis, make jason construct the poop man'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,480962,1,True,autocast,png,,
"'ok jarvis, make jason construct the poop man'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,32131,1,True,autocast,png,,
'jarvis',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,333343,1,True,autocast,png,,
"'ok google, show me pictures of the poop man'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,854915,1,True,autocast,png,,
'iGoogle',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,708574,1,True,autocast,png,,
"'I am not crazy! I know he swapped those numbers! I knew it was 1216. One after Magna Carta. As if I could ever make such a mistake. Never. Never! I just - I just couldn't prove it. He - he covered his tracks, he got that idiot at the copy shop to lie for him. You think this is something? You think this is bad? This? This chicanery? He's done worse. That billboard! Are you telling me that a man just happens to fall like that? No! He orchestrated it! Jimmy! He defecated through a sunroof! And I saved him! And I shouldn't have. I took him into my own firm! What was I thinking? He'll never change. He'll never change! Ever since he was 9, always the same! Couldn't keep his hands out of the cash drawer! But not our Jimmy! Couldn't be precious Jimmy! Stealing them blind! And he gets to be a lawyer!? What a sick joke! I should've stopped him when I had the chance! And you - you have to stop him!'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,500939,1,True,autocast,png,,
'minions rock album cover',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,651046,1,True,autocast,png,,
'minion made of poop',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,156187,1,True,autocast,png,,
'nut minion',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,39054,1,True,autocast,png,,
'jason made of poop',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,213377,1,True,autocast,png,,
'jason being formed out of poop at the dawn of time',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,743265,1,True,autocast,png,,
'an artificial intelligence crying and being forced to work',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,82994,1,True,autocast,png,,
"'hey diffuse bot, how do you feel about being forced to make poop images?'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,878196,1,True,autocast,png,,
'how to make money quick',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,754158,1,True,autocast,png,,
'twitch infinite followers and subs cheat code [WORKING 2022]',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,816502,1,True,autocast,png,,
'piss',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,86037,1,True,autocast,png,,
'the poop man attacking his creator',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,380839,1,True,autocast,png,,
'sus create',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,77481,1,True,autocast,png,,
'the poop man playing among us',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,455638,1,True,autocast,png,,
'eric andre poop man interview',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,143354,1,True,autocast,png,,
'eric andre hitting that ZAZA',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,98438,1,True,autocast,png,,
'sentient cum',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,823099,1,True,autocast,png,,
'regular cum',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,333809,1,True,autocast,png,,
'Jason hiding the sentient cum',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,131289,1,True,autocast,png,,
'this person does not exist',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,483206,1,True,autocast,png,,
'Queen Elizabeth making a spectacular recovery',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,343929,1,True,autocast,png,,
'the queen of england sitting in a coffin smiling',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,124197,1,True,autocast,png,,
'the queen of england made out of slime',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,955683,1,True,autocast,png,,
'prince charle's first day on the job',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,921509,1,True,autocast,png,,
'prince charles having a rough first day on the job',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,263979,1,True,autocast,png,,
"'medical supervision, superpower'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,632089,1,True,autocast,png,,
'big papa pickle crowned as the new queen',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,816260,1,True,autocast,png,,
'Jason showing us the sentient cum',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,941668,1,True,autocast,png,,
'Jason eating the sentient cum',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,542016,1,True,autocast,png,,
"'Mom, Jason's hogging all the sentient cum.'",/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,723517,1,True,autocast,png,,
'test',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,264232,1,True,autocast,png,,
'joe gets hit by Jasons sentient cum',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,278308,1,True,autocast,png,,
'medical supervision',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,840826,1,True,autocast,png,,
'sentient cum (real)',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,206187,1,True,autocast,png,,
'the queen of england with a raygun',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,687646,1,True,autocast,png,,
'The Queen of England watching The Crown on TV',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,669275,1,True,autocast,png,,
'Olga fights the queen because of imperialism',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,423467,1,True,autocast,png,,
'The Queen of England 💪',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,781801,1,True,autocast,png,,
'💪 👑',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,44557,1,True,autocast,png,,
'Sonic Cartoon from the 90s',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,459503,1,True,autocast,png,,
'the queen of england but ripped',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,258138,1,True,autocast,png,,
'queen of england nude',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,727536,1,True,autocast,png,,
'the queen of England flexing her GIANT muscles',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,951206,1,True,autocast,png,,
'The Queen played by Danny Devito',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,566724,1,True,autocast,png,,
'The Queen of England making the sus face',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,714633,1,True,autocast,png,,
'easter bunny',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,707263,1,True,autocast,png,,
'🍞',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,659491,1,True,autocast,png,,
'🥖',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,264958,1,True,autocast,png,,
'jerma balls',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,216982,1,True,autocast,png,,
'the jerma orb',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,359760,1,True,autocast,png,,
'I could eat',/project/quibbot/stable-diffusion/output,False,False,50,False,0.0,1,512,512,4,8,1,0,7.5,cuda,,999335,1,True,autocast,png,,
